review_number,facility_ind,security_ind,pricing_ind,location_ind,fb_ind,housekeep_ind,frontoff_ind,Others,cons
1148,0,0,0,0,1,0,0,0,restaur open pm except room servic shop center
1151,1,0,1,0,0,0,0,0,given price pay would expect high end servic high spec room servic wasnt alway consist room feel bit date
1151,1,0,0,0,0,0,0,0,also infin pool busi visitor truli enjoy pool best swim soon open morn
1152,0,0,0,0,1,0,0,0,servic rooftop bar could better
1152,0,0,0,0,1,0,0,0,actual go bar tabl get servic
1153,1,0,0,0,0,0,0,0,shower wasnt power would expect hotel
1154,1,0,0,0,0,0,0,0,stay mani time recommend hotel mani other
1154,1,0,0,0,0,0,0,0,time could see real deterior mainten room communal space
1154,1,0,0,0,0,1,0,0,lift area bad repair dirti room tire dirti curtain work found old tooth floss devic seat etc
1154,0,0,0,0,1,0,0,0,chang made roof area longer great breakfast restaur cocktail bar mellow loung music
1154,0,0,0,0,1,0,0,0,think lost appeal unfortun
1155,0,0,0,0,0,0,1,0,let us big time
1155,0,0,0,0,0,0,1,0,arriv told schedul room request room error occur websit
1155,0,0,0,0,0,0,1,0,hotel refus deal forc us yo call help line help cancel room levi charg day trip wife never ask room
1155,1,0,0,0,0,0,1,0,mistak occur websit confus
1155,1,0,0,0,0,0,1,0,day trip wife never ask room
1155,1,0,0,0,0,0,1,0,hope fix problem refund charg
1156,1,0,1,0,1,0,0,0,almost imposs get spot pool even come althou view stun price pool bar approx e per drink bottl wine approx e
1157,1,0,0,0,0,0,1,0,card work infin pool one day curtain broken
1157,0,0,1,0,1,0,0,0,addit price breakfast ridicul
1157,1,0,0,0,0,0,0,0,fridg contain paid mini bar howev price provid autom system bill whenev take item fridg
1159,1,0,0,0,0,0,0,0,one worth poolbut expecteda lot peoplefamili small kidsanoy
1159,1,0,0,0,0,0,0,0,last time hotel
1160,0,0,0,0,0,0,1,0,well busi tourist attract expect person servic check time reach precis
1160,1,0,0,0,0,0,0,0,wifi key dont work etc
1160,1,0,0,0,1,0,0,0,busi roof top pool busi restaur expect queue
1161,1,0,0,0,0,0,0,0,air recircul fan would good bathroom help extract steam
1162,0,0,0,0,0,0,1,0,book com confirm late checkout instead noon pm pm flight back india pm
1162,0,0,0,0,0,0,1,0,confirm email
1162,0,0,0,0,0,0,1,0,hotel staff recognis refus give time beyond noon
1164,1,0,0,0,0,0,0,0,facil usag done time day
1164,0,0,1,0,0,0,0,0,sg night one expect better
1164,0,0,1,0,0,0,0,0,provid websit book imposs
1166,0,0,1,0,0,0,0,0,place massiv
1166,0,0,1,0,0,0,0,0,take forev get anywher
1166,0,0,1,0,1,0,0,0,shop restaur insid hotel felt like overpr
1166,1,0,0,0,0,0,0,0,room larg like hiltonmarriott term design
1168,0,0,1,0,0,0,0,0,valu money
1168,0,0,1,0,0,0,0,0,price exclus expect
1170,1,0,0,0,0,0,0,0,mattress bit hard hotel fix quick
1171,1,0,0,0,0,0,0,0,wed anniversari gave room nd floor face garden loud
1171,0,0,0,0,1,0,0,0,worst experi bar c la vi
1171,0,0,0,0,0,0,1,0,rude unprofession staff
1171,0,0,0,0,0,0,1,0,share hotel manag experi
1171,0,0,0,0,0,0,1,0,would never stay hotel ever
1172,1,0,0,0,0,0,0,0,exampl mini bar lock got small bottl water
1172,0,0,1,0,0,0,0,0,also manag bypass deposit insan amount
1172,1,0,0,0,0,0,0,0,also couldnt access ice machin make inconveni store milk pump babi
1172,1,0,0,0,0,0,0,0,call ice time
1173,1,0,0,0,0,0,0,0,lack bath tub probabl even higher price room might
1173,1,0,1,0,0,0,0,0,howev even lower rate approx k includ tax deserv bath tub rest everyth excel hotel
1174,1,0,0,0,0,0,0,0,also tower set elev transfer elev get room rooftop minor inconveni
1175,0,0,0,0,0,0,1,0,check registr pay servic check avail
1177,1,0,0,0,0,0,0,0,need walk lobbi get elev pool
1178,1,0,0,0,1,0,1,0,wait everyth lift drink room servic
1178,1,0,0,0,0,0,0,0,pool top crowd servic dont cope well
1178,0,0,1,0,0,0,0,0,worth spend opinion
1179,1,0,0,0,0,0,0,0,milk room
1179,0,0,1,0,0,0,0,0,daughter want milk told would cost plus charg
1179,0,0,1,0,0,0,0,0,stay mani star hotelresort never charg milk
1179,0,0,1,0,0,0,0,0,marina bay sand littl thing count disappoint
1179,1,0,0,0,0,0,0,0,small carton fresh milk mini bar fridg request glass free charg
1181,1,0,0,0,0,0,0,0,light system suit confus
1181,1,0,0,0,0,0,0,0,could use instruct
1182,1,0,0,0,0,0,0,0,littl disappoint room felt like standard hotel room
1182,0,0,0,0,0,0,1,0,paid room th floor ask higher floor told pay quit bit
1183,0,0,0,0,0,0,1,0,checkin checkout long queue
1183,1,0,0,0,0,0,0,0,elev alway crowd
1183,1,0,0,0,0,0,0,0,pool servic unatenti
1184,1,0,0,0,0,0,1,0,bed littl hard lobbi definit bustl
1184,0,0,0,0,0,1,0,0,room readi littl checkin time frustrat room readi bag brought within minut abl relax pool remaind afternoon
1185,1,0,1,0,0,0,0,0,expens room especi delux varieti pretti much basic price come also casino doesnt justic hotel brand
1186,1,0,0,0,0,0,0,0,infin pool great make sure get chair taken
1187,1,0,0,0,0,0,0,0,room basic
1187,1,0,0,0,0,0,0,0,experienc better room hotel
1189,1,0,1,0,0,0,0,0,outrag price toilet privat one outlet suit use hair dryer
1189,1,0,0,0,0,0,0,0,lack chair suit
1189,1,0,0,0,0,0,0,0,compani sit floor
1189,1,0,0,0,0,0,0,0,pretti bad
1189,1,0,0,0,0,0,0,0,nite
1190,0,0,0,0,0,0,1,0,dont know book room book com low price gave room second floor outsid window main drive road
1190,1,0,0,0,0,0,0,0,bit noisi room hear sound car
1190,1,0,0,0,0,0,0,0,view room also bad face road
1191,1,0,0,0,0,0,0,0,mall casino sky deck open public onsit lobbi area crowd day
1192,1,0,0,0,0,0,0,0,pool cold need temperatur control
1192,0,0,1,0,1,0,0,0,breakfast buffet overpr didnt offer mani food varieti
1193,1,0,0,0,0,0,0,0,high class hotel room amen ordinari
1193,1,0,0,0,0,0,0,0,room decor also bit bland
1194,0,0,1,0,0,0,0,0,worth money wonder earth would recommend doesnt provid feel
1194,0,0,1,0,1,0,0,0,besid extrem base price per night everyth extra charg wan na room servic pay
1194,1,0,0,0,0,0,0,0,free stuff fruitswin room etc whole minibar extra charg notg includ
1194,0,0,0,0,0,0,1,0,checkin weve driven wrong entranc tower there checkin counter one around call get info go tower go whole build luggag nobodi care there much peopl
1194,0,0,1,0,0,0,0,0,want breakfast pay extra offer decent noth extraordinari
1194,1,0,0,0,0,0,0,0,moreov seat super uncomfort stool backrest knee level tabl made breakfast kind stretch practic
1194,1,0,1,0,0,0,0,0,wish could get back time never book place hope review save someon
1195,1,0,0,0,0,0,0,0,everyth els ok gym great
1198,1,0,0,0,0,0,0,0,elev took age come
1198,1,0,0,0,0,0,0,0,mini sachet instant coffe room
1198,1,0,0,0,0,0,0,0,even budget hotel coffe machin day
1198,1,0,0,0,0,0,0,0,expect
1202,0,0,0,0,0,0,1,0,long queue check time felt like disneyland ride wait check hour travel journey pleasant experi
1202,1,0,0,0,0,0,0,0,rooftop pool amaz fit swim anoth facil actual swim would nice
1203,1,0,0,0,0,0,0,0,dont expect anyth exclus
1203,1,0,0,0,0,0,0,0,pool pack well jacuzzi hotel facil
1203,0,0,1,0,0,0,0,0,feel like your mall christma time
1203,0,0,1,0,0,0,0,0,place relax romant trip
1203,0,0,1,0,0,0,0,0,worth comfort room check pool
1203,0,0,1,0,0,0,0,0,would stay night max
1203,0,0,1,0,0,0,0,0,better star hotel singapor cheaper marina bay sand
1203,1,0,0,0,0,0,0,0,lifetim experi wouldnt stay
1203,1,0,0,0,0,0,0,0,water pool cold get windi like youll cold swim
1203,0,0,0,0,0,0,1,0,check check slow stand line
1204,1,0,0,0,0,0,0,0,big number children swimmingpool rooftop
1205,1,0,0,0,0,0,0,0,felt like toiletri could bit higher qualiti
1206,1,0,0,0,0,0,0,0,flight late store luggag
1206,1,0,0,0,0,0,0,0,wenn leav could take shower spa center mess mani peopl wait take shower small place put bag chang close etc
1206,1,0,0,0,0,0,0,0,hotel alway got chang room us short use take shower departur realli expect exclus hotel like marina bay sand
1207,1,0,1,0,0,0,0,0,room smaller expect compar price paid could littl bigger
1209,0,0,0,0,0,0,1,0,checkin checkout pain slow
1209,1,0,0,0,0,0,0,0,roof pool atmospher comerci lot peopl take sovenir photo
1209,1,0,0,0,0,0,0,0,littl annoy
1209,1,0,0,0,1,0,0,0,never got pool servic never abl order anyth
1209,0,0,1,0,0,0,0,0,consid price expect much
1210,1,0,0,0,0,0,0,0,room renov mere meet star level
1210,1,0,0,0,0,0,0,0,facil old uncomfort
1210,1,0,0,0,0,0,0,0,water swim pool dirti garbag insid
1216,0,0,0,0,0,0,1,0,downsid almost got charg differ room one book put one expens
1217,1,0,0,0,0,0,0,0,kiosk newspap book magazin miss hotel standard would say littl
1220,0,0,0,0,0,1,0,0,find cockroach bathroom felt mirror bathroom look bit dirti amaz
1221,0,0,0,0,0,0,1,0,check take time receptionist ask person question profess etc
1221,1,0,0,0,0,0,0,0,pool get crowd
1222,0,0,1,0,1,0,0,0,restaur around pricey except food court afforad
1224,1,0,1,0,1,0,0,0,soft linen towel robe cours rough skin pool beverag good servic drink overpr hotel guest
1225,1,0,0,0,0,0,0,0,bed firmhard
1225,1,0,0,0,0,0,0,0,pool water cold
1225,0,0,1,0,1,0,0,0,restaur cost outrag simpl meal two two glsss wine top floor restaur four hundr pound
1226,1,0,0,0,0,0,0,0,sit want loung realli lack aspect hotel
1227,0,0,1,0,0,0,0,0,price pay would nice receiv someth complimentari hotel bottl water
1227,0,0,1,0,1,0,0,0,e drink souvenir photo pool breakfast free taxi airport
1227,1,0,0,0,0,0,0,0,air con room noisi
1227,1,1,0,0,0,0,0,0,good could use lift key fob howev tap press floor found quit time peopl stay hotel wait get lift wish ment get onto floor even go top couldnt get pool area access floor
1228,1,0,0,0,1,0,0,0,servic restaur poor also enough elev get room checkout
1228,0,0,1,0,0,0,0,0,crowd elev entir sta price room compar local five star hotel
1229,1,0,1,0,0,0,0,0,room basic price
1229,1,0,0,0,0,0,0,0,bathtub stain
1229,1,0,0,0,0,0,0,0,hear voic neighbor guest
1229,1,0,0,0,0,0,0,0,glad didnt get breakfast includ sinc long line
1231,0,0,0,0,1,0,0,0,club doesnt much meat chicken meat small gourmet stuf
1231,1,0,0,0,0,0,0,0,pool crowd insan free time good tip show one
1232,1,0,0,0,0,0,0,0,nd chair desk sink drain proper fresh milk coffe tea free
1232,0,0,0,0,1,0,0,0,restaur top open guest privat function book
1232,1,0,0,0,0,0,0,0,pool popul understand also dirti paper napkin bandaid morn cleaner finish
1232,1,0,0,0,0,0,0,0,room makeup miss
1232,1,0,0,0,0,0,0,0,also misplac appl comput cord
1235,0,0,0,0,1,0,0,0,food ce la vie disappoint servic fine cold
1237,0,0,1,0,1,0,0,0,overcrowd pool extrem expens sgd littl bottlenof water
1237,1,0,0,0,0,0,0,0,stay made us feel like attract park photogroph pool
1237,0,0,1,0,0,0,0,0,big crowd money drainer everi littl think cost money
1239,0,0,0,0,1,0,0,0,buffet breakfast openair restaur th floor includ price room littl choic vegetariansvegan
1239,0,0,1,0,1,0,0,0,type hotel star world renown expens et etc would expect much better select divers dietari need mention one checkout staff said gone anoth restaur option vegetarian
1239,0,0,1,0,0,0,0,0,feel like cog expens wheel
1241,0,0,1,0,0,0,0,0,expens
1241,0,0,1,0,1,0,0,0,sure brekki worth money ask
1242,1,0,0,0,0,0,0,0,bed hard comfort
1242,0,0,1,0,1,0,0,0,restaur servic expens
1242,1,0,0,0,0,0,0,0,lobbi hotel sit rest
1242,1,0,0,0,0,0,0,0,night flight actual real place sit spent night citi benefit say allow go spa take shower refresh lenni flight
1243,0,0,0,0,0,0,1,0,bag took hour come room phone howev staff apologet phone
1244,1,0,1,0,1,0,0,0,poor room eatdrink facil price would expect coffe maker
1244,0,0,0,0,1,0,0,0,snack food choic would nice
1244,1,0,0,0,0,0,0,0,place go light breakfast
1244,0,0,0,0,1,0,0,0,buffet breakfast featur cold food poor servic
1244,0,0,0,0,1,0,0,0,wast money club room
1245,1,0,0,0,0,0,0,0,outdat decor room need softclos toilet seat better qualiti robesslipp aircondition noisi
1245,0,0,1,0,0,0,0,0,one two night would enough get posit good valu money
1247,1,0,0,0,0,0,0,0,crowd high level nois ground floor
1248,0,0,0,0,0,0,1,0,check exp pain surpris one expens hotel redund check process
1248,0,0,0,0,0,0,1,0,model desk check
1248,0,0,0,0,0,0,1,0,took min
1248,1,0,0,0,0,0,0,0,hotel room ordinari view special top floor
1249,0,0,1,0,1,0,0,0,food pool doesnt live hotel standard price would expect better qualiti
1250,0,0,0,0,1,0,0,0,ate restaur italian restaur ok asian restaur disappoint refus cook wheni ask
1252,0,0,1,0,0,0,0,0,price way high
1252,0,0,1,0,0,0,0,0,understand pay name locat price way high
1252,1,0,0,0,0,0,0,0,lobbi walk thru mall time full tourist
1252,1,0,0,0,0,0,0,0,room nice old fashion none luxuri would expect place like
1253,1,0,0,0,0,0,0,0,look close thing littl worn tatti use
1253,1,0,0,0,0,0,0,0,hairdryer head loos
1253,1,0,0,0,0,0,0,0,bathroom door didnt close proper
1253,1,0,0,0,0,0,0,0,lift light fulll dirt dust
1254,0,0,1,0,0,0,0,0,pretti expens
1255,1,0,0,0,0,0,0,0,make pool busi
1255,0,0,1,0,1,0,0,0,food pool avrag price pay
1258,1,0,0,0,0,0,0,0,could stronger shower
1258,0,0,1,0,1,0,0,0,hotel bar nice expens
1260,0,0,1,0,0,0,0,0,servic charg need tip line bill
1261,1,0,0,0,0,0,0,0,one day servic ring door three time know push electron privaci button activ disturb
1262,1,0,0,0,0,0,0,0,sofa upholsteri torn ac fan noisi took forevermor cool
1262,1,0,0,0,0,0,0,0,elev wall cover peel
1262,1,0,0,0,0,0,0,0,lobbi crowd separ area guest anyon walk place sit lobbi enjoy stay
1263,0,0,1,0,1,0,0,0,restaur pricey
1264,1,0,0,0,0,0,0,0,worst shower ive hotel function spray everywher apart perfect
1265,0,0,0,0,0,0,1,0,front desk busi checkin might take longer usual howev provid drink your stand line allow pleasant wait
1266,0,0,1,0,0,0,0,0,price high
1267,0,0,0,0,0,0,0,1,crowd huge hotel one expect
1267,1,0,0,0,0,0,0,0,bidet bathroom
1268,0,0,0,0,0,0,1,0,check time quit unusu star hotel
1268,0,0,0,0,0,0,1,0,check inout process took long n
1269,0,0,0,0,0,0,0,1,staff member rude ladi precis phone paid attent us
1270,1,0,0,0,0,0,0,0,life guard swim pool rude misunderstood swimsuit underwear ridicul although complaint manag team still feel unfair lifeguard wave hand swim mock ask room number name open public area
1271,1,0,0,0,0,0,0,0,wife unhappi amount light room place
1271,1,0,0,0,0,0,0,0,power point bathroom hair dryer insuffici light makeup hairdress
1271,1,0,0,0,0,0,0,0,posit clariti light witch left much desir
1271,1,0,0,0,0,0,0,0,distanc weari travel c heckin room either tower hard yr old yr wife walk stick
1271,1,0,0,0,0,0,0,0,likewis crowd foyer
1271,1,0,0,0,0,0,0,0,room compendium mani detail inform requit travel
1271,1,0,0,0,0,0,0,0,contain despit size detail restaur
1271,1,0,0,0,0,0,0,0,phone book busi direct
1271,1,0,0,0,0,0,0,0,comment architect planner builder fantast agre quit obvious singl woman input team
1272,0,0,1,0,0,0,0,1,price pay provid better coffe room packet free dri coffe room
1272,1,0,0,0,0,0,0,0,shower head spray place took forev sink drain
1272,1,0,0,0,0,0,1,0,troubl room key work quit hike go back desk get resolv
1273,0,0,1,0,0,0,0,0,reason price restaur would great
1275,1,0,0,0,0,0,0,0,classic luxuri hotel vibefeel
1275,1,0,0,0,0,0,0,0,ground floor lobbi area felt like shop mallconfer centr
1275,1,0,0,0,0,0,0,0,sheer number guestsvisitor
1276,1,0,0,0,0,0,1,0,arriv tower even previous left piec luggag storag space find tower checkin close walk tower hear room back tower
1277,1,0,1,0,0,0,0,0,guest unabl use hotel facil check
1277,1,0,1,0,0,0,0,0,flight pm howev unabl use pool facil
1277,1,0,1,0,0,0,0,0,pay min night allow
1278,0,0,1,0,0,0,0,0,expens room food drink didnt mind much consid experi lifetim
1279,0,0,0,0,0,0,1,0,servic around hotel bar food relat slow
1280,1,0,0,0,0,0,0,0,busi check took quit queue quit big
1280,1,0,0,0,0,0,0,0,didnt person feel smaller hotel
1281,1,0,0,0,0,0,0,0,shame checkout cant access observ deck use pool hour head airport arriv late day one
1281,1,0,0,0,0,0,0,0,would plan flight time differ max time
1282,1,0,0,0,0,0,0,0,select movi room free
1282,1,0,0,0,0,0,0,0,wasnt lot channel tv english mani english tourist free movi would nice
1283,1,0,0,0,0,0,0,0,entranc commerci feel like shop mall
1283,1,0,0,0,0,0,0,0,infin pool overcrowd children kid free zone
1283,1,0,0,0,0,0,0,0,one outdoor spa
1284,0,0,1,0,0,0,0,0,price littl big expens first time singapor well think worth stay least one night hotel
1287,0,0,1,0,0,0,0,0,extrem prici
1287,0,0,1,0,0,0,0,0,unfair check hour consid cost
1288,0,0,0,0,0,0,1,0,marina bay sand hotel huge make littl imperson
1289,0,0,0,0,0,0,1,0,checkin coul necessari pretti long time front checkin desk alway que
1289,0,0,0,0,0,0,1,0,took least half hour room readi moment arriv left luggag hotel came back late afternoon necessari wait que get key room
1289,0,0,0,0,0,0,1,0,staff friend helpful much work would reason long wait
1290,0,0,1,0,0,0,0,0,breakfast expens lot option nearbi go
1292,0,0,0,0,0,0,1,0,expect
1292,0,0,0,0,0,0,1,0,would say didnt took long time bring luggag room check
1294,1,0,0,0,0,0,0,0,pool main attract hotel huge pool area incred busi would nice quieter area around pool
1297,1,0,0,0,0,0,0,0,mayb ac room could work bit better mayb addit speed fan lowest speed bit slower exist one minor remark
1298,1,0,0,0,0,0,0,0,pool crowd cours main attract hotel
1298,1,0,0,0,0,0,0,0,sunb close basic lie next stranger sake pool
1298,1,0,0,0,0,0,0,0,there share umbrella want lie direct next pool
1298,0,0,1,0,0,0,0,0,price high cours that expect well
1299,1,0,0,0,0,0,0,0,person touch
1299,1,0,0,0,0,0,0,0,sink tap hot cold drainag poor
1299,1,0,0,0,0,0,0,0,enough light bathroom
1299,1,0,0,0,0,0,0,0,shower even though larg wall shower head
1301,0,0,0,0,0,0,1,0,person servic
1301,0,0,0,0,0,0,1,0,arriv ask would like take luggag wait line check hotel given brochur regard facil offer take luggag room
1301,0,0,0,0,0,0,1,0,definit star servic
1301,0,0,0,0,0,0,1,0,also room wasnt servic late afternoon must say great job final arriv
1301,0,0,0,0,0,0,1,0,would suggest hotel put extra staff front counter consid peopl wait check give servic deserv
1302,0,0,1,0,0,0,0,0,price higher side
1303,1,0,0,0,0,0,0,0,privat space alway lot peopl sometim crowd
1303,1,0,0,0,0,0,0,0,feel like live good mall
1304,1,0,0,0,0,0,0,0,could
